step,train_loss,val_loss,val_perplexity,lr,accumulated_time,train_tokens_per_sec,peak_vram_gb
500,9.382993839740752,7.742472839355469,2304.163169388998,3.75e-05,265.6593593109865,61672.96361209899,13.170138359069824
1000,7.322822730064392,6.995369466145833,1091.566900255236,7.5e-05,353.96246534597594,185542.73723404427,13.170138359069824
1500,6.781285828590393,6.571526082356771,714.459335380328,0.0001125,442.47618978997343,185101.23828724588,13.170138359069824
2000,6.491115053653717,6.393643188476562,598.0313566685853,0.00015,531.3816396059701,184285.6656583952,13.170138359069824
2500,6.320609424591065,6.1984105428059895,491.9664596896275,0.0001874999999999,620.1396983489685,184591.6892734254,13.170138359069824
3000,6.149530272006989,5.979515584309896,395.2488570257319,0.000225,709.2486756299622,183864.75190187807,13.170138359069824
3500,5.894726088047028,5.743098449707031,312.0297231277536,0.0002625,798.6656468459696,183231.4355674233,13.170138359069824
4000,5.674297030925751,5.542997233072916,255.44247386316184,0.0003,887.717135090963,183983.4496075492,13.170138359069824
4500,5.489004564762116,5.3593297322591145,212.58241155386756,0.0002997536998201,976.1957374729682,185174.71522959077,13.170138359069824
5000,5.32185658121109,5.212493896484375,183.55124567392505,0.0002990156980032,1065.0024917599512,184490.47182891477,13.170138359069824
5500,5.16871861076355,5.070423380533854,159.24173292308188,0.0002977886874378,1153.7881829429534,184534.23948944465,13.170138359069824
6000,5.079849806785584,4.999268595377604,148.30464871931986,0.0002960771453525,1242.6520927029487,184371.81128143135,13.170138359069824
6500,4.983676795005798,5.006552124023438,149.3887732097578,0.0002938873169786,1331.5061821229465,184392.1884400356,13.170138359069824
7000,4.896719735860825,4.805992635091146,122.24077129685293,0.0002912271927625,1420.4131739309232,184282.46943037416,13.170138359069824
7500,4.793187783002853,4.726683044433594,112.9203885638432,0.0002881064792089,1509.1759626699204,184581.85274210325,13.170138359069824
8000,4.721577917575837,4.641784159342448,103.72925209888956,0.0002845365634631,1598.080284269934,184288.0042852437,13.170138359069824
8500,4.640041835546493,4.574387613932291,96.96863870744286,0.0002805304717606,1686.9272469569405,184406.97919768168,13.170138359069824
9000,4.5749196462631225,4.520184326171875,91.85252724257924,0.0002761028218956,1775.892827806936,184161.10863846296,13.170138359069824
9500,4.520987111330032,4.453917439778646,85.96304028741689,0.0002712697698822,1864.882839475962,184110.5500798877,13.170138359069824
10000,4.469676257133484,4.398072306315104,81.29400757845099,0.000266048951003,1954.1049967969595,183631.51589189665,13.170138359069824
10500,4.41864451956749,4.346848551432291,77.23467787403722,0.0002604594154601,2043.1559584759525,183984.53751752045,13.170138359069824
11000,4.374538704395294,4.307363891601563,74.24451416113354,0.0002545215588625,2132.17911243395,184042.00785483408,13.170138359069824
11500,4.323212145090103,4.260414377848307,70.83933162305459,0.0002482570478048,2221.2062185759423,184033.83767039137,13.170138359069824
12000,4.286976037979126,4.221560668945313,68.1397449328666,0.0002416887408087,2310.0880298539414,184334.67730259377,13.170138359069824
12500,4.247522470474244,4.184782409667969,65.6792082010957,0.0002348406049139,2398.866988131951,184548.23437659413,13.170138359069824
13000,4.22663134431839,4.155657450358073,63.79389208085832,0.0002277376282259,2487.372120301967,185119.2083248554,13.170138359069824
13500,4.184852699756623,4.126470947265625,61.95888049929644,0.0002204057287361,2576.130156046973,184591.73710276527,13.170138359069824
14000,4.167887780666352,4.096493530273437,60.12907672428482,0.0002128716597507,2665.200019181968,183945.49428203632,13.170138359069824
14500,4.122814460515976,4.067319234212239,58.40019531200518,0.0002051629122704,2754.016251622961,184470.7836586632,13.170138359069824
15000,4.108182497501374,4.040438079833985,56.851242733971254,0.00019730761467882027,2962.674879515961,78520.59684971046,13.174724102020264
15500,4.082281405925751,4.018358866373698,55.6097678384233,0.00018933443010487726,3051.525898699961,184398.56008934084,13.174724102020264
16000,4.071265292406082,3.9965426127115884,54.40970902772841,0.00018127245183446856,3141.644955481961,181803.944526775,13.174724102020264
16500,4.046396780252457,3.979877217610677,53.510463681541154,0.0001731510971520086,3231.187980359961,182973.4926011576,13.174724102020264
17000,4.029390610456467,3.96232172648112,52.57925900471342,0.00016499999999999997,3320.154491218961,184159.18351531678,13.174724102020264
17500,4.009632321834564,3.945154825846354,51.68433956429154,0.00015684890284799134,3409.2583525929613,183875.30851475272,13.174724102020264
18000,3.9996500368118286,3.9303904215494794,50.92685673065683,0.0001487275481655314,3498.4758769939613,183641.05157592066,13.174724102020264
18500,3.977015123128891,3.91258544921875,50.028130099588566,0.0001406655698951227,3588.0128025859613,182985.9568180649,13.174724102020264
19000,3.9571782891750336,3.9001139322916667,49.408077960418794,0.00013269238532117973,3677.3722589669615,183349.36965309968,13.174724102020264
19500,3.947073272705078,3.884692891438802,48.65199871960647,0.0001248370877295476,3767.7165169079617,181350.76177945576,13.174724102020264
20000,3.9289005217552186,3.870714569091797,47.97665647092213,0.00011712834024925766,3856.802046737962,183913.14539258202,13.174724102020264
20500,3.920384111881256,3.8609438578287762,47.51017306166395,0.00010959427126387784,3945.928810789962,183828.05854413094,13.174724102020264
21000,3.9074996497631074,3.851386006673177,47.05824108884987,0.00010226237177409123,4036.481732986962,180932.8688957847,13.174724102020264
21500,3.9014949748516083,3.838340250651042,46.44831786188014,9.51593950860163e-05,4125.805618004962,183422.38469249776,13.174724102020264
22000,3.876445169210434,3.8311894734700522,46.117361000056285,8.831125919129397e-05,4215.154684806961,183370.68966044614,13.174724102020264
22500,3.881424161195755,3.8217086791992188,45.682197893609015,8.174295219514667e-05,4304.827870663961,182707.90586304368,13.174724102020264
23000,3.8685655539035797,3.812952423095703,45.2839390423357,7.547844113749268e-05,4394.957516036961,181782.5858761023,13.174724102020264
23500,3.8712735657691955,3.811297607421875,45.20906443915572,6.954058453981609e-05,4484.566323086961,182839.17105221635,13.174724102020264
24000,3.8636042785644533,3.798819986979167,44.64846762296582,6.395104899690133e-05,4573.764220778961,183681.4591367825,13.174724102020264
24500,3.858573971271515,3.7913335164388022,44.315456280598646,5.8730230117778235e-05,4662.949757407961,183706.91727914632,13.174724102020264
25000,3.8325206725597383,3.7853825887044272,44.052521332149816,5.389717810435639e-05,4753.147956509962,181644.42486786583,13.174724102020264
25500,3.82766748714447,3.7792760213216146,43.7843313357979,4.9469528239304597e-05,4842.176130086962,184031.63113112247,13.174724102020264
26000,3.8322683479785917,3.774876912434896,43.592142334829845,4.546343653681667e-05,4931.252667055962,183931.71263159724,13.174724102020264
26500,3.8313874077796934,3.770385233561198,43.39677951203374,4.1893520791067837e-05,5020.123078498962,184358.3227980043,13.174724102020264
27000,3.830123049259186,3.7660863240559896,43.210621109849846,3.877280723746901e-05,5109.705002382962,182894.04033357932,13.174724102020264
27500,3.825868267059326,3.7606358846028645,42.975744906482404,3.6112683021346346e-05,5199.0074766879625,183466.36112279212,13.174724102020264
28000,3.822465223312378,3.7583887736002604,42.879282059211484,3.392285464748298e-05,5288.014557320963,184075.2430422431,13.174724102020264
28500,3.8262748928070067,3.7541514078776044,42.69797127055243,3.2211312562135625e-05,5378.104177106963,181863.34939495497,13.174724102020264
29000,3.8181691198349,3.7521184285481772,42.61125535325107,3.0984301996762714e-05,5467.701473206963,182862.6611869378,13.174724102020264
29500,3.8218716270923614,3.750013224283854,42.52164431463903,3.0246300179852137e-05,5557.059722167963,183351.8470930507,13.174724102020264
30000,3.8096867518424986,3.7470074971516927,42.39402774099556,3e-05,5646.6301613209625,182917.49102640498,13.174724102020264
