step,train_loss,val_loss,val_perplexity,lr,accumulated_time,train_tokens_per_sec,peak_vram_gb
500,8.754259631156922,7.183125305175781,1317.0179158424608,3.75e-05,345.47112400698825,47425.09246494529,11.765508651733398
1000,6.662281659603119,6.194087219238281,489.84412058500567,7.5e-05,691.4316791889869,47358.00008004065,11.765508651733398
1500,5.940012235164643,5.6157277425130205,274.713226961852,0.0001125,1037.6494685169891,47322.81386176263,11.765508651733398
2000,5.443918058872223,5.18246815999349,178.1219022498202,0.00015,1384.795300334983,47196.30339271945,11.765508651733398
2500,5.068500838756561,4.876158142089844,131.12592776161696,0.0001874999999999,1731.588907355981,47244.23884494493,11.765508651733398
3000,4.801741980075836,4.625749715169271,102.07927478264668,0.000225,2078.6409047759807,47209.064122377626,11.765508651733398
3500,4.597324506282806,4.443361409505209,85.06038444482587,0.0002625,2425.027032028971,47299.81575744114,11.765508651733398
4000,4.430336960792541,4.3018442789713545,73.83584209634522,0.0002999999999999,2771.815767149965,47244.90256087372,11.765508651733398
4500,4.287870588302613,4.164984130859375,64.39166059503745,0.0002997536998201,3118.5384937739727,47253.89696697641,11.765508651733398
5000,4.169084050178528,4.060665893554687,58.01292865521481,0.0002990156980032,3465.669655870981,47198.297902800725,11.765508651733398
5500,4.082031472444534,3.97359619140625,53.17541637889349,0.0002977886874378,3812.453761208977,47245.53330963999,11.765508651733398
6000,3.987976836442948,3.896836853027344,49.24642878588949,0.0002960771453525,4159.661734381982,47187.85646041684,11.765508651733398
6500,3.928782070636749,3.831138610839844,46.1150154094295,0.0002938873169786,4506.05037799399,47299.4721453738,11.765508651733398
7000,3.8683751950263976,3.771634165445964,43.45101299357504,0.0002912271927625,4852.9437214699865,47230.65549723845,11.765508651733398
7500,3.802837180614472,3.724389394124349,41.44591789593054,0.0002881064792089,5200.031857466995,47204.148747225496,11.765508651733398
8000,3.7638802564144136,3.684505462646485,39.82542242005634,0.0002845365634631,5546.312503206995,47314.2238861992,11.765508651733398
8500,3.744937764406204,3.640684509277344,38.1179198670864,0.0002805304717606,5893.765598475991,47154.56625106645,11.765508651733398
9000,3.701018566846848,3.611985015869141,37.039503892939045,0.0002761028218956,6240.392934351999,47266.90109016881,11.765508651733398
9500,3.669437824964523,3.5759490966796874,35.72851454342271,0.0002712697698822,6587.597460022007,47188.32500349316,11.765508651733398
10000,3.623248099803925,3.551741282145182,34.873990104499725,0.000266048951003,6934.232789457004,47265.81109520864,11.765508651733398
10500,3.607309494495392,3.5262975056966144,33.99785742424751,0.0002604594154601,7281.003597341012,47247.34501146453,11.765508651733398
