step,train_loss,val_loss,val_perplexity,lr,accumulated_time,train_tokens_per_sec,peak_vram_gb
500,8.359078266143799,6.785403442382813,884.8369956901433,3.75e-05,592.0270750580239,27674.409989432024,13.698639392852783
1000,6.201575434684753,5.695044453938802,297.3900134497267,7.5e-05,1089.9669891900267,32903.56835233867,13.698639392852783
1500,5.4058940076828,5.048384602864584,155.77062970555858,0.0001125,1587.8268212160328,32908.86098066286,13.698639392852783
2000,4.864527261018753,4.589565022786458,98.45159664564225,0.00015,2085.5452325590304,32918.21163655755,13.698639392852783
2500,4.456345881938934,4.248322550455729,69.98791263216934,0.00018749999999999998,2583.2390115770395,32919.84085540909,13.698639392852783
3000,4.149647296428681,3.962469991048177,52.58705522372317,0.000225,3081.240197681065,32899.52003563623,13.698639392852783
3500,3.9289398822784425,3.7666216532389325,43.233759209040336,0.0002625,3579.4878722180147,32883.24429256314,13.698639392852783
4000,3.7626030395030976,3.6341733296712238,37.87053350713524,0.0002999999999999999,4077.524364645011,32897.18775457327,13.698639392852783
4500,3.6347983293533326,3.5191083272298176,33.75431723560838,0.00029975369982014784,4575.602833799028,32894.41526719294,13.698639392852783
5000,3.5356262929439546,3.4306925455729167,30.89803363814746,0.00029901569800323726,5073.795003854029,32886.907873705015,13.698639392852783
5500,3.4650689747333527,3.362738037109375,28.868124764859992,0.00029778868743786434,5571.768242007005,32901.36646854683,13.698639392852783
6000,3.3910530037879942,3.307238006591797,27.309592294953163,0.000296077145352517,6069.920939543983,32889.513759551235,13.698639392852783
6500,3.350719927072525,3.25966059366862,26.04069726492272,0.00029388731697865356,6567.9736943659955,32896.11359715317,13.698639392852783
7000,3.308358735561371,3.222216796875,25.08366398185858,0.000291227192762531,7066.000025952992,32897.8589300514,13.698639392852783
7500,3.2599775784015654,3.1878005981445314,24.235066133701935,0.0002881064792089321,7564.261328284978,32882.34491283754,13.698639392852783
8000,3.2334690935611725,3.1619801839192707,23.617316286278143,0.0002845365634631833,8062.6084713499295,32876.68090005406,13.698639392852783
8500,3.2255291249752043,3.132903544108073,22.94049166468186,0.00028053047176069537,8560.761150382925,32889.51498123891,13.698639392852783
9000,3.1919086997509,3.1105372111002603,22.433092470566525,0.0002761028218956435,9059.150801311887,32873.8768340422,13.698639392852783
9500,3.168115931510925,3.0858118693033854,21.885227575868868,0.0002712697698822217,9557.426427629835,32881.39964033772,13.698639392852783
10000,3.1314262399673463,3.0662737528483075,21.461781589706792,0.0002660489510030986,10055.484752598859,32895.74569608683,13.698639392852783
