step,train_loss,val_loss,val_perplexity,lr,accumulated_time,train_tokens_per_sec,peak_vram_gb
500,8.366479425430297,6.872210693359375,965.079704591112,3.75e-05,903.5928075909615,18132.061103585846,13.790117740631104
1000,6.390852316379547,5.973134358723958,392.7347150912105,7.5e-05,1808.098086768936,18113.769346807992,13.790117740631104
1500,5.695700261116028,5.359589131673177,212.63756245961167,0.0001125,2713.528411413892,18095.26316276695,13.790117740631104
2000,5.174520634174347,4.914851888020833,136.29912077492642,0.00015,3618.14720864594,18111.496301129006,13.790117740631104
2500,4.8055758013725285,4.6142333984375,100.9104407719135,0.00018749999999999998,4524.462719341915,18077.589764979806,13.790117740631104
3000,4.551164798974991,4.390372721354167,80.67048098866816,0.000225,5429.482343819924,18103.47483840458,13.790117740631104
3500,4.3450786514282225,4.1908625284830725,66.07976206421309,0.0002625,6334.4795056199655,18103.92417962083,13.790117740631104
4000,4.173267212629319,4.046033223470052,57.17022514700414,0.0002999999999999999,7239.31370994699,18107.184632996607,13.790117740631104
4500,4.021481639862061,3.9068984985351562,49.744430049620846,0.00029975369982014784,8144.2796265960205,18104.549241664023,13.790117740631104
5000,3.901491687774658,3.7984644571940103,44.63259658434491,0.00029901569800323726,9048.540808557009,18118.658996806123,13.790117740631104
5500,3.813310955286026,3.720604960123698,41.28936497400241,0.00029778868743786434,9954.760296561057,18079.505259907648,13.790117740631104
6000,3.7261497936248777,3.6450645446777346,38.28524388053949,0.000296077145352517,10858.895103303017,18121.191527886822,13.790117740631104
6500,3.6723427736759184,3.5795300801595054,35.85668711873074,0.00029388731697865356,11764.957133556018,18082.647162054767,13.790117740631104
7000,3.6170527606010436,3.532214609781901,34.1996226294783,0.000291227192762531,12668.040267525008,18142.294306830216,13.790117740631104
7500,3.557291018009186,3.4877644856770833,32.71273611381566,0.0002881064792089321,13570.924821714987,18146.28450998242,13.790117740631104
8000,3.5220983061790467,3.4492523193359377,31.476848877089395,0.0002845365634631833,14474.641753453994,18129.570692531506,13.790117740631104
8500,3.508312025308609,3.414123026529948,30.390286263030116,0.00028053047176069537,15378.68258525501,18123.075223671098,13.790117740631104
9000,3.467821119070053,3.383245340983073,29.46624411791985,0.0002761028218956435,16282.978651383019,18117.96005057568,13.790117740631104
9500,3.4382935783863067,3.357446543375651,28.71577270403674,0.0002712697698822217,17187.065442589053,18122.153934075344,13.790117740631104
10000,3.397772288799286,3.331096649169922,27.968997068492506,0.0002660489510030986,18087.61798454105,18193.274947052796,13.790117740631104
10500,3.3812917540073393,3.3078023274739583,27.32500801746648,0.00026045941546018383,18991.0219615511,18135.85108870706,13.790117740631104
