step,train_loss,val_loss,val_perplexity,lr,accumulated_time,train_tokens_per_sec,peak_vram_gb
24000,4.238205177068711,4.196009826660156,66.42077118793856,1.7053613065840357e-05,7729.836598476031,101931.93346952937,17.287839889526367
24500,4.224554837703705,4.189371744791667,65.981324825142,1.5661394698074196e-05,7890.435007745033,102018.44510524941,17.287839889526367
25000,4.213733844995499,4.18209482828776,65.5029269752457,1.4372580827828373e-05,8051.607595778034,101655.00349628465,17.287839889526367
25500,4.213269193172454,4.173617553710938,64.94998769810285,1.3191874197147895e-05,8212.224731927035,102006.55043930603,17.287839889526367
26000,4.1993535497188565,4.16693115234375,64.51715467181783,1.212358307648445e-05,8373.279464237035,101729.39202099254,17.287839889526367
26500,4.196899636745453,4.1605883280436196,64.1092287641889,1.117160554428476e-05,8533.906166729033,102000.47529965454,17.287839889526367
27000,4.20437501001358,4.154651387532552,63.72974369160605,1.0339415263325071e-05,8694.654342164034,101923.3963661685,17.287839889526367
27500,4.177349210977554,4.14981689453125,63.422386249094465,9.63004880569236e-06,8855.649250108036,101767.19381521584,17.287839889526367
28000,4.1679203240871425,4.146349589029948,63.20286225864734,9.046094572662128e-06,9018.262204128037,100754.58070815643,17.287839889526367
28500,4.190426442146301,4.1411585489908855,62.87562375899453,8.589683349902834e-06,9179.475348389038,101629.43024964916,17.287839889526367
29000,4.179846725702285,4.137697347005209,62.658374713488534,8.262480532470059e-06,9340.902430475038,101494.74170183808,17.287839889526367
29500,4.1753097717762,4.134361267089844,62.44968965663628,8.06568004796057e-06,9501.649789639036,101923.9139305844,17.287839889526367
30000,4.161714956760407,4.129190317789713,62.12759895265378,8.000000000000001e-06,9663.159046581037,101443.10183956561,17.287839889526367
