step,train_loss,val_loss,val_perplexity,lr,accumulated_time,train_tokens_per_sec,peak_vram_gb
500,9.707987318515778,7.740508524576823,2299.641510057994,3.75e-05,94.19698448200143,173933.38109597928,13.737009048461914
1000,7.218616298675537,6.7648768107096355,866.8594134160193,7.5e-05,188.80323877800402,173180.93948353556,13.737009048461914
1500,6.4775496439933775,6.178271484375,482.1578183274698,0.0001125,282.65699993400267,174569.45569573285,13.737009048461914
2000,6.037000413894654,5.821473185221354,337.4688417200773,0.00015,376.28898004800067,174982.94898871405,13.737009048461914
2500,5.719306644916535,5.512440999348958,247.75515972963117,0.00018749999999999998,470.09908148700197,174650.70124301556,13.737009048461914
3000,5.441206205368042,5.253936258951823,191.31786490744625,0.000225,563.9051315050019,174658.24429081238,13.737009048461914
3500,5.211863025665283,5.04212392171224,154.7984459019649,0.0002625,657.3766722920045,175283.2986602295,13.737009048461914
4000,5.027116473197937,4.886336263020834,132.46735835260768,0.0002999999999999999,751.3544772280038,174339.0368732045,13.737009048461914
4500,4.8783119668960575,4.757710774739583,116.47897384963986,0.00029975369982014784,845.094302983005,174781.63489252995,13.737009048461914
5000,4.764421121835708,4.6631418863932295,105.96850066295812,0.00029901569800323726,938.8288186290047,174791.53636293666,13.737009048461914
5500,4.692670743703842,4.589211018880208,98.41675056404154,0.00029778868743786434,1032.757644113004,174429.9464576078,13.737009048461914
6000,4.611414816379547,4.517631530761719,91.61834556874976,0.000296077145352517,1126.604778204004,174581.78301015618,13.737009048461914
6500,4.568788472652435,4.471548461914063,87.49209635514745,0.00029388731697865356,1220.2986381440023,174867.38203007492,13.737009048461914
7000,4.517666034221649,4.424648030598958,83.48341844158308,0.000291227192762531,1313.9506329310025,174945.55281244544,13.737009048461914
7500,4.464181135177612,4.3878173828125,80.46460375446604,0.0002881064792089321,1407.5025640790045,175132.6754984887,13.737009048461914
8000,4.43031419968605,4.355490112304688,77.90499817977852,0.0002845365634631833,1501.0872973740043,175071.2901895442,13.737009048461914
8500,4.421482444524765,4.324090576171875,75.49682302056986,0.00028053047176069537,1594.6665632220065,175081.51887632883,13.737009048461914
9000,4.387890892982483,4.301960754394531,73.8444426581663,0.0002761028218956435,1688.5597570910068,174496.14103934894,13.737009048461914
9500,4.360611272335053,4.2745849609375,71.850312434115,0.0002712697698822217,1782.9751760320069,173530.97813650873,13.737009048461914
10000,4.321553598165512,4.250651550292969,70.15110443237053,0.0002660489510030986,1878.267149097006,171934.7335669541,13.737009048461914
10500,4.312590779781342,4.234536743164062,69.02969284815558,0.00026045941546018383,1972.1277767120046,174556.68490950842,13.737009048461914
11000,4.298485536336899,4.217384338378906,67.85576424469008,0.00025452155886250734,2066.120865779005,174310.68776047076,13.737009048461914
11500,4.275030538082123,4.197840881347656,66.54250266685575,0.0002482570478048533,2160.610182897006,173395.26308079014,13.737009048461914
12000,4.262553459882736,4.180001831054687,65.3659729025714,0.00024168874080870599,2255.1428841560046,173315.68633706405,13.737009048461914
12500,4.2418364703655245,4.169219462076823,64.6649589512928,0.00023484060491398362,2349.0982885850062,174380.60215451187,13.737009048461914
13000,4.232541204452515,4.158387756347656,63.968306921098005,0.0002277376282259087,2444.3953196450057,171925.60794139077,13.737009048461914
13500,4.21328438949585,4.141959126790365,62.925980742156185,0.00022040572873612216,2538.026859105008,174983.77250326995,13.737009048461914
14000,4.2094513683319095,4.131341552734375,62.2613938751068,0.00021287165975074227,2631.7624946790093,174789.4480009726,13.737009048461914
14500,4.200189707279205,4.117978413899739,61.43492066167611,0.00020516291227045238,2725.3641132920093,175039.70810312973,13.737009048461914
15000,4.193288402795791,4.108218892415365,60.838261523315325,0.00019730761467882027,2819.090310222011,174807.050074124,13.737009048461914
15500,4.17878396320343,4.0973058064778645,60.177937984234994,0.00018933443010487726,2912.853913538009,174737.31192671187,13.737009048461914
16000,4.167373091936112,4.087691243489584,59.60212593524467,0.00018127245183446856,3006.532724828008,174895.47288639704,13.737009048461914
16500,4.1546921577453615,4.07567392985026,58.89015505131886,0.0001731510971520086,3100.0260631890087,175242.43210502758,13.737009048461914
17000,4.144823333740234,4.067334238688151,58.401071582902944,0.00016499999999999997,3193.549570067007,175185.90295563824,13.737009048461914
