step,train_loss,val_loss,val_perplexity,lr,accumulated_time,train_tokens_per_sec,peak_vram_gb
500,9.4753822889328,7.786543782552084,2407.980678582596,3.75e-05,122.05332042400188,134236.41358615653,14.579439163208008
1000,7.237896589279175,6.734849039713541,841.2164842199702,7.5e-05,240.02866145400185,138876.4792452154,14.579439163208008
1500,6.4076756067276,6.0788828531901045,436.5412415560877,0.0001125,358.21786852600417,138625.17911655558,14.579439163208008
2000,5.8797914505004885,5.630922444661459,278.9192866096406,0.00015,476.3630080350049,138676.88563482382,14.579439163208008
2500,5.499898831367493,5.284704081217448,197.2957912785556,0.0001874999999999,594.4834638300053,138705.86504029954,14.579439163208008
3000,5.197136446475983,4.993879191080729,147.50752494881814,0.000225,711.7499388600045,139715.97590708378,14.579439163208008
3500,4.930936842918396,4.744178771972656,114.91339664077472,0.0002625,829.478019551003,139168.15685633384,14.579439163208008
4000,4.707244264602661,4.512662251790364,91.1641977788059,0.0003,946.9944735450008,139418.77450486048,14.579439163208008
4500,4.497066725969314,4.325941975911459,75.63672728844986,0.0002997536998201,1064.670601504,139229.59808559078,14.579439163208008
5000,4.330963928222657,4.180128733317058,65.37426851876988,0.0002990156980032,1182.3510374840007,139224.50119733057,14.579439163208008
5500,4.209709062099456,4.071631368001302,58.65256850993246,0.0002977886874378,1299.7791243959982,139523.6900374476,14.579439163208008
6000,4.105712396860123,3.980524698893229,53.54512192426653,0.0002960771453525,1417.4437371489985,139243.2237413048,14.579439163208008
6500,4.023826726913452,3.9095458984375,49.87629792535822,0.0002938873169786,1535.6834162199991,138566.0053268725,14.579439163208008
7000,3.969505093097687,3.851492309570312,47.06324378210739,0.0002912271927625,1653.6642802220013,138869.97809849904,14.579439163208008
7500,3.9069925656318665,3.800348409016927,44.71676150247326,0.0002881064792089,1771.5905989489984,138934.21058898175,14.579439163208008
8000,3.860806170225144,3.7534027099609375,42.66601535257361,0.0002845365634631,1889.9172151039968,138464.19793276518,14.579439163208008
8500,3.811274777173996,3.714732869466146,41.04762054691931,0.0002805304717606,2008.707939107997,137923.22706483596,14.579439163208008
9000,3.77358700799942,3.6804768880208334,39.665305471926544,0.0002761028218956,2127.1740873919957,138301.1116451825,14.579439163208008
9500,3.739255303144455,3.648158009847005,38.40386132385293,0.0002712697698822,2245.108799343998,138924.3228632128,14.579439163208008
10000,3.7210846869945526,3.62007064819336,37.34020574694594,0.000266048951003,2363.6027417099976,138268.6715696714,14.579439163208008
10500,3.691623034238815,3.59680658976237,36.481547680641214,0.0002604594154601,2481.8746937709984,138528.1946775485,14.579439163208008
11000,3.672359960079193,3.5771339416503904,35.77087238297139,0.0002545215588625,2601.3282416830007,137157.91859166534,14.579439163208008
11500,3.641826486587525,3.554386138916016,34.966348897403435,0.0002482570478048,2720.1837336969984,137848.06846006276,14.579439163208008
12000,3.628583921909332,3.5368057250976563,34.35699802859389,0.0002416887408087,2840.533655667001,136136.3574800136,14.579439163208008
12500,3.6106091289520266,3.5205352783203123,33.802517376839965,0.0002348406049139,2959.3283407670024,137918.62814576196,14.579439163208008
13000,3.605571464538574,3.504408772786458,33.26177277270406,0.0002277376282259,3077.9932258890003,138069.4885698984,14.579439163208008
13500,3.5775120062828063,3.4906410217285155,32.80697094855924,0.0002204057287361,3196.187351190998,138619.4107206027,14.579439163208008
