Step,Train Loss,val_loss,val_perplexity,lr,accumulated_time,Tokens/Sec,peak_vram_gb,run_id,model,seq_len
11000,4.82948211979866,4.771822102864584,118.13429881759416,6.787241569666863e-05,3541.496323471132,101744.23311569942,17.29324197769165,mamba3_small_2048,MAMBA3,2048
11500,4.779441968202591,4.757643636067709,116.4711538685488,6.620187941462756e-05,3700.981791119091,102730.3630959361,17.29324197769165,mamba3_small_2048,MAMBA3,2048
12000,4.755359302997589,4.692950948079427,109.17487430774668,6.44503308823216e-05,3861.489212886081,102076.27672061672,17.29324197769165,mamba3_small_2048,MAMBA3,2048
12500,4.702465852975846,4.657270812988282,105.34817458877184,6.262416131039565e-05,4021.705718306068,102261.62377622371,17.29324197769165,mamba3_small_2048,MAMBA3,2048
13000,4.670810794830322,4.633893839518229,102.91401559260623,6.073003419357568e-05,4181.148558097077,102757.82858280429,17.29324197769165,mamba3_small_2048,MAMBA3,2048
13500,4.629745823383331,4.585420227050781,98.04437938685015,5.877486099629926e-05,4340.539371785068,102791.36934498524,17.29324197769165,mamba3_small_2048,MAMBA3,2048
14000,4.60240392780304,4.556913757324219,95.2889407588285,5.676577593353128e-05,4502.120019038091,101398.28177779118,17.29324197769165,mamba3_small_2048,MAMBA3,2048
14500,4.5763231332302095,4.5318959554036455,92.93459399977914,5.471010993878732e-05,4661.82534706709,102588.93802857403,17.29324197769165,mamba3_small_2048,MAMBA3,2048
15000,4.554044357061386,4.502089436848959,90.20541304460652,5.261536391435209e-05,4821.382374779088,102684.28934119536,17.29324197769165,mamba3_small_2048,MAMBA3,2048
15500,4.525559707164764,4.479642740885416,88.2031556648207,5.048918136130061e-05,4980.887147833128,102717.92929011106,17.29324197769165,mamba3_small_2048,MAMBA3,2048
16000,4.49687437582016,4.448849487304687,85.52848576565137,4.833932048919162e-05,5140.3718823081,102730.83536136878,17.29324197769165,mamba3_small_2048,MAMBA3,2048
16500,4.467187916517258,4.424691772460937,83.48707024161776,4.6173625907202295e-05,5300.012104635069,102630.77663750017,17.29324197769165,mamba3_small_2048,MAMBA3,2048
17000,4.445327819108963,4.400043741861979,81.4544315555465,4.4e-05,5459.978193423071,102421.70777653516,17.29324197769165,mamba3_small_2048,MAMBA3,2048
17500,4.424283669471741,4.382932535807291,80.07250492686201,4.18263740927977e-05,5619.389308095095,102778.27887791125,17.29324197769165,mamba3_small_2048,MAMBA3,2048
18000,4.406989425182343,4.358250935872396,78.1203773098804,3.9660679510808376e-05,5779.776616707095,102152.72107118672,17.29324197769165,mamba3_small_2048,MAMBA3,2048
18500,4.380289417266845,4.3392822265625,76.65250045918832,3.75108186386994e-05,5941.253646321071,101463.3476920358,17.29324197769165,mamba3_small_2048,MAMBA3,2048
19000,4.352756474971772,4.321839396158854,75.32705723990064,3.538463608564794e-05,6100.913831581071,102617.94431291286,17.29324197769165,mamba3_small_2048,MAMBA3,2048
19500,4.357902660131455,4.30807139078776,74.29706068060018,3.32898900612127e-05,6260.8633535670815,102432.31612428908,17.29324197769165,mamba3_small_2048,MAMBA3,2048
20000,4.331759849071503,4.2913462320963545,73.06476445122165,3.1234224066468714e-05,6420.569890250103,102588.16163873293,17.29324197769165,mamba3_small_2048,MAMBA3,2048
20500,4.329530751228332,4.277500915527344,72.06013044366306,2.9225139003700764e-05,6580.076112470124,102716.99606426684,17.29324197769165,mamba3_small_2048,MAMBA3,2048
21000,4.302095771551132,4.263000996907552,71.02280317158255,2.7269965806424333e-05,6739.738975838118,102616.2230489244,17.29324197769165,mamba3_small_2048,MAMBA3,2048
21500,4.302793162345886,4.250616963704427,70.14867818694381,2.5375838689604355e-05,6899.670233650075,102444.01391042568,17.29324197769165,mamba3_small_2048,MAMBA3,2048
22000,4.284827384948731,4.237007395426432,69.20045207143099,2.35496691176784e-05,7059.395838708035,102575.91445062745,17.29324197769165,mamba3_small_2048,MAMBA3,2048
22500,4.276201417446137,4.2258458455403645,68.43236228378628,2.179812058537245e-05,7218.982590959058,102665.16342301796,17.29324197769165,mamba3_small_2048,MAMBA3,2048
23000,4.251191071033478,4.216911315917969,67.8236745342735,2.0127584303331385e-05,7378.554333251028,102674.8205206788,17.29324197769165,mamba3_small_2048,MAMBA3,2048
23500,4.253464900255203,4.205289204915364,67.03998315563473,1.8544155877284293e-05,7569.101886180029,85983.78592720482,17.287839889526367,mamba3_small_2048,MAMBA3,2048
24000,4.238205177068711,4.196009826660156,66.42077118793856,1.7053613065840357e-05,7729.836598476031,101931.93346952937,17.287839889526367,mamba3_small_2048,MAMBA3,2048
24500,4.224554837703705,4.189371744791667,65.981324825142,1.5661394698074196e-05,7890.435007745033,102018.4451052494,17.287839889526367,mamba3_small_2048,MAMBA3,2048
25000,4.213733844995499,4.18209482828776,65.5029269752457,1.4372580827828371e-05,8051.607595778034,101655.00349628464,17.287839889526367,mamba3_small_2048,MAMBA3,2048
25500,4.213269193172454,4.173617553710938,64.94998769810285,1.3191874197147896e-05,8212.224731927035,102006.55043930604,17.287839889526367,mamba3_small_2048,MAMBA3,2048
26000,4.1993535497188565,4.16693115234375,64.51715467181783,1.212358307648445e-05,8373.279464237035,101729.39202099254,17.287839889526367,mamba3_small_2048,MAMBA3,2048
26500,4.196899636745453,4.16058832804362,64.1092287641889,1.117160554428476e-05,8533.906166729033,102000.47529965454,17.287839889526367,mamba3_small_2048,MAMBA3,2048
27000,4.20437501001358,4.154651387532552,63.72974369160605,1.0339415263325071e-05,8694.654342164034,101923.3963661685,17.287839889526367,mamba3_small_2048,MAMBA3,2048
27500,4.177349210977554,4.14981689453125,63.42238624909447,9.63004880569236e-06,8855.649250108036,101767.19381521584,17.287839889526367,mamba3_small_2048,MAMBA3,2048
28000,4.167920324087143,4.146349589029948,63.20286225864734,9.046094572662128e-06,9018.262204128036,100754.58070815644,17.287839889526367,mamba3_small_2048,MAMBA3,2048
28500,4.190426442146301,4.1411585489908855,62.87562375899453,8.589683349902834e-06,9179.475348389038,101629.43024964916,17.287839889526367,mamba3_small_2048,MAMBA3,2048
29000,4.179846725702285,4.137697347005209,62.65837471348853,8.262480532470059e-06,9340.902430475038,101494.74170183808,17.287839889526367,mamba3_small_2048,MAMBA3,2048
29500,4.1753097717762,4.134361267089844,62.44968965663628,8.06568004796057e-06,9501.649789639036,101923.9139305844,17.287839889526367,mamba3_small_2048,MAMBA3,2048
30000,4.161714956760407,4.129190317789713,62.12759895265378,8.000000000000001e-06,9663.159046581037,101443.1018395656,17.287839889526367,mamba3_small_2048,MAMBA3,2048
500,8.842742385864257,7.117658487955729,1233.5586567697344,3.75e-05,238.5952415339998,68668.59495881975,11.54037618637085,ccrs_small_2048,CCRS,2048
1000,6.593603918075561,6.1226959228515625,456.09262908853566,7.5e-05,477.24659659099416,68652.44907613115,11.54037618637085,ccrs_small_2048,CCRS,2048
1500,5.879914227008819,5.573356119791667,263.3163391380432,0.0001125,716.0627198829898,68605.08316671575,11.54037618637085,ccrs_small_2048,CCRS,2048
2000,5.398719103336334,5.138832600911458,170.51659117121682,0.00015,954.5438498359872,68701.45240937572,11.54037618637085,ccrs_small_2048,CCRS,2048
2500,5.023086005687714,4.827555338541667,124.9052360938773,0.0001874999999999,1192.8221496069891,68759.93330381278,11.54037618637085,ccrs_small_2048,CCRS,2048
3000,4.759276015758514,4.601711018880208,99.65468089179804,0.000225,1431.420934969996,68667.57504684362,11.54037618637085,ccrs_small_2048,CCRS,2048
3500,4.5598223309516905,4.41639404296875,82.7971833225297,0.0002625,1670.049197735003,68659.09264123671,11.54037618637085,ccrs_small_2048,CCRS,2048
4000,4.404229930639267,4.289235432942708,72.91070206283787,0.0002999999999999,1908.130595349008,68816.80032206012,11.54037618637085,ccrs_small_2048,CCRS,2048
4500,4.275356245279312,4.175629679361979,65.08080680248607,0.0002997536998201,2146.662387896009,68686.86066982732,11.54037618637085,ccrs_small_2048,CCRS,2048
5000,4.177087486505508,4.089078267415364,59.68485286879957,0.0002990156980032,2385.292455955016,68658.57321864691,11.54037618637085,ccrs_small_2048,CCRS,2048
5500,4.109219982624054,4.020634460449219,55.73645718875509,0.0002977886874378,2623.756121987026,68706.48377015512,11.54037618637085,ccrs_small_2048,CCRS,2048
6000,4.035721079826355,3.960357411702474,52.47607816220434,0.0002960771453525,2862.368065208022,68663.78848784431,11.54037618637085,ccrs_small_2048,CCRS,2048
6500,3.995388494253159,3.9156031290690105,50.179326996913375,0.0002938873169786,3100.6517751930223,68758.37211461646,11.54037618637085,ccrs_small_2048,CCRS,2048
7000,3.950323932647705,3.8730814615885416,48.09034655216616,0.0002912271927625,3338.99741616103,68740.5061550892,11.54037618637085,ccrs_small_2048,CCRS,2048
7500,3.898776978969574,3.839716593424479,46.51229068267371,0.0002881064792089,3577.4365720230417,68713.54640041443,11.54037618637085,ccrs_small_2048,CCRS,2048
8000,3.87119543671608,3.8114295959472657,45.215031910715545,0.0002845365634631,3816.0778892240487,68655.3367713764,11.54037618637085,ccrs_small_2048,CCRS,2048
8500,3.8649032826423646,3.780370585123698,43.83228231789374,0.0002805304717606,4054.583919379045,68694.27992806984,11.54037618637085,ccrs_small_2048,CCRS,2048
9000,3.829179964542389,3.754654439290365,42.71945509442876,0.0002761028218956,4293.233633341049,68652.92117051741,11.54037618637085,ccrs_small_2048,CCRS,2048
9500,3.802409629583359,3.7298375447591146,41.6723377244342,0.0002712697698822,4531.450090873055,68777.78374232903,11.54037618637085,ccrs_small_2048,CCRS,2048
10000,3.763483421087265,3.7091049194335937,40.8172554392287,0.000266048951003,4769.794957850056,68740.72938009193,11.54037618637085,ccrs_small_2048,CCRS,2048
10500,3.753238871097565,3.69029541015625,40.0566783592555,0.0002604594154601,5008.242798289051,68711.04376469148,11.54037618637085,ccrs_small_2048,CCRS,2048
11000,3.743202093362808,3.671780395507812,39.32185202461329,0.0002545215588625,5247.126432814053,68585.69458966107,11.54037618637085,ccrs_small_2048,CCRS,2048
11500,3.71495458984375,3.6508356730143223,38.50683172730714,0.0002482570478048,5485.511298357058,68729.19538192882,11.54037618637085,ccrs_small_2048,CCRS,2048
12000,3.70166885471344,3.634483337402344,37.882275485262056,0.0002416887408087,5723.876170808071,68734.96011190623,11.54037618637085,ccrs_small_2048,CCRS,2048
12500,3.6814823021888734,3.6188812255859375,37.29581886467829,0.0002348406049139,5962.11782234507,68770.51050603375,11.54037618637085,ccrs_small_2048,CCRS,2048
13000,3.669903237104416,3.6062418619791674,36.82739000644658,0.0002277376282259,6200.65637624907,68684.91374603436,11.54037618637085,ccrs_small_2048,CCRS,2048
13500,3.651422640323639,3.5904139200846354,36.249077042668105,0.0002204057287361,6438.972912091078,68748.90129681036,11.54037618637085,ccrs_small_2048,CCRS,2048
14000,3.6478281993865966,3.583446248372396,35.99738325209326,0.0002128716597507,6677.340128097072,68734.28433039214,11.54037618637085,ccrs_small_2048,CCRS,2048
14500,3.636408872127533,3.565716552734375,35.36478506089787,0.0002051629122704,6915.98107681908,68655.44278021481,11.54037618637085,ccrs_small_2048,CCRS,2048
15000,3.628527261257172,3.5530420939127603,34.91938411934343,0.0001973076146788,7154.398308055068,68719.8652339979,11.54037618637085,ccrs_small_2048,CCRS,2048
15500,3.611345677614212,3.5423494974772134,34.54799433617281,0.0001893344301048,7392.848403187076,68710.3940593091,11.54037618637085,ccrs_small_2048,CCRS,2048
16000,3.5998346655368807,3.529193115234375,34.096444610583,0.0001812724518344,7630.916427621079,68820.66602162234,11.54037618637085,ccrs_small_2048,CCRS,2048
16500,3.5844901976585386,3.5195343017578127,33.76869877782848,0.000173151097152,7869.368380470085,68709.85875454253,11.54037618637085,ccrs_small_2048,CCRS,2048
17000,3.5766026165485383,3.5113566080729166,33.49367476682159,0.0001649999999999,8107.586339268091,68777.35029999394,11.54037618637085,ccrs_small_2048,CCRS,2048
17500,3.565742980957032,3.500145975748698,33.12028636442987,0.0001568489028479,8345.996155911082,68722.00243555583,11.54037618637085,ccrs_small_2048,CCRS,2048
18000,3.559328181505203,3.493699645996094,32.9074687602231,0.0001487275481655,8584.210063095074,68778.52008592137,11.54037618637085,ccrs_small_2048,CCRS,2048
18500,3.5464526164531707,3.4841217041015624,32.59378754477908,0.0001406655698951,8822.729239829074,68690.49367159126,11.54037618637085,ccrs_small_2048,CCRS,2048
19000,3.530887455463409,3.47421366373698,32.27244156547164,0.0001326923853211,9061.368944891074,68655.80057494351,11.54037618637085,ccrs_small_2048,CCRS,2048
19500,3.536793027639389,3.466383616129557,32.020733540525,0.0001248370877295,9299.674475996071,68752.07605979235,11.54037618637085,ccrs_small_2048,CCRS,2048
20000,3.5183075220584867,3.457746378580729,31.745353830418622,0.0001171283402492,9538.072667374072,68725.35359977528,11.54037618637085,ccrs_small_2048,CCRS,2048
20500,3.5247041342258454,3.450121307373047,31.504213770369898,0.0001095942712638,9776.12993613408,68823.77541060183,11.54037618637085,ccrs_small_2048,CCRS,2048
21000,3.5048520154953,3.442369333902995,31.2609380925916,0.000102262371774,10014.811773204085,68643.68148463072,11.54037618637085,ccrs_small_2048,CCRS,2048
21500,3.508801496744156,3.436040242513021,31.06370955555647,9.51593950860163e-05,10253.168888372078,68737.19707696831,11.54037618637085,ccrs_small_2048,CCRS,2048
22000,3.5006793200969697,3.4286732991536457,30.83570584312729,8.831125919129396e-05,10491.612584702074,68712.2379504017,11.54037618637085,ccrs_small_2048,CCRS,2048
22500,3.4950028965473177,3.42264149983724,30.65027086919324,8.174295219514667e-05,10729.706525331072,68813.17498763994,11.54037618637085,ccrs_small_2048,CCRS,2048
23000,3.4740901000499727,3.416240946451823,30.45471866298506,7.547844113749266e-05,10967.89438704407,68786.04090976593,11.54037618637085,ccrs_small_2048,CCRS,2048
23500,3.476544596672058,3.410536702473958,30.2814920505939,6.954058453981609e-05,11206.065658991063,68790.83218586627,11.54037618637085,ccrs_small_2048,CCRS,2048
24000,3.4701413974761963,3.406016540527344,30.144923690620804,6.395104899690133e-05,11444.843020399056,68616.22016169742,11.54037618637085,ccrs_small_2048,CCRS,2048
24500,3.472538602113724,3.4020662943522137,30.026078709121595,5.873023011777823e-05,11683.468916255064,68659.77366465943,11.54037618637085,ccrs_small_2048,CCRS,2048
25000,3.461524153470993,3.39793701171875,29.90234817873265,5.389717810435639e-05,11922.014806924051,68682.8012591286,11.54037618637085,ccrs_small_2048,CCRS,2048
25500,3.456424234628677,3.392710367838541,29.746466976247795,4.946952823930459e-05,12160.50491289406,68698.86670292543,11.54037618637085,ccrs_small_2048,CCRS,2048
26000,3.45450004529953,3.3889668782552085,29.635319556384477,4.546343653681667e-05,12399.194086362057,68641.57163876067,11.54037618637085,ccrs_small_2048,CCRS,2048
26500,3.4437178606987,3.3856460571289064,29.53706918735835,4.189352079106784e-05,12637.133134255057,68857.97074958376,11.54037618637085,ccrs_small_2048,CCRS,2048
27000,3.4408172013759613,3.382403564453125,29.44145056197645,3.877280723746901e-05,12875.557249060046,68717.8812151639,11.54037618637085,ccrs_small_2048,CCRS,2048
27500,3.4330511441230773,3.3796544392903645,29.360623482193265,3.611268302134634e-05,13114.179762457046,68660.7469126003,11.54037618637085,ccrs_small_2048,CCRS,2048
28000,3.4435543739795684,3.375989786783854,29.253223911005527,3.392285464748298e-05,13352.556758298044,68731.46438563422,11.54037618637085,ccrs_small_2048,CCRS,2048
28500,3.440867490291596,3.3734954833984374,29.180348420144934,3.2211312562135625e-05,13590.966641794046,68721.983165076,11.54037618637085,ccrs_small_2048,CCRS,2048
29000,3.427627895355225,3.3716583251953125,29.12678871756264,3.098430199676271e-05,13829.469475467047,68695.20058811181,11.54037618637085,ccrs_small_2048,CCRS,2048
29500,3.436731184959412,3.369915771484375,29.076077919771507,3.024630017985213e-05,14068.198424851056,68630.1348968178,11.54037618637085,ccrs_small_2048,CCRS,2048
30000,3.4320603134632117,3.368516031901042,29.035407453250432,3e-05,14306.863732212065,68648.4356740523,11.54037618637085,ccrs_small_2048,CCRS,2048
500,9.4753822889328,7.786543782552084,2407.980678582596,3.75e-05,122.05332042400188,134236.41358615653,14.579439163208008,gdn2_tiny_2048,GDN2,2048
1000,7.237896589279175,6.734849039713541,841.2164842199702,7.5e-05,240.02866145400185,138876.4792452154,14.579439163208008,gdn2_tiny_2048,GDN2,2048
1500,6.4076756067276,6.0788828531901045,436.5412415560877,0.0001125,358.21786852600417,138625.17911655558,14.579439163208008,gdn2_tiny_2048,GDN2,2048
2000,5.8797914505004885,5.630922444661459,278.9192866096406,0.00015,476.3630080350049,138676.88563482382,14.579439163208008,gdn2_tiny_2048,GDN2,2048
2500,5.499898831367493,5.284704081217448,197.2957912785556,0.0001874999999999,594.4834638300053,138705.86504029954,14.579439163208008,gdn2_tiny_2048,GDN2,2048
3000,5.197136446475983,4.993879191080729,147.50752494881814,0.000225,711.7499388600045,139715.97590708378,14.579439163208008,gdn2_tiny_2048,GDN2,2048
3500,4.930936842918396,4.744178771972656,114.91339664077472,0.0002625,829.478019551003,139168.15685633384,14.579439163208008,gdn2_tiny_2048,GDN2,2048
4000,4.707244264602661,4.512662251790364,91.1641977788059,0.0003,946.9944735450008,139418.77450486048,14.579439163208008,gdn2_tiny_2048,GDN2,2048
4500,4.497066725969314,4.325941975911459,75.63672728844986,0.0002997536998201,1064.670601504,139229.59808559078,14.579439163208008,gdn2_tiny_2048,GDN2,2048
5000,4.330963928222657,4.180128733317058,65.37426851876988,0.0002990156980032,1182.3510374840007,139224.50119733057,14.579439163208008,gdn2_tiny_2048,GDN2,2048
5500,4.209709062099456,4.071631368001302,58.65256850993246,0.0002977886874378,1299.7791243959982,139523.6900374476,14.579439163208008,gdn2_tiny_2048,GDN2,2048
6000,4.105712396860123,3.980524698893229,53.54512192426653,0.0002960771453525,1417.4437371489985,139243.2237413048,14.579439163208008,gdn2_tiny_2048,GDN2,2048
6500,4.023826726913452,3.9095458984375,49.87629792535822,0.0002938873169786,1535.6834162199991,138566.0053268725,14.579439163208008,gdn2_tiny_2048,GDN2,2048
7000,3.969505093097687,3.851492309570312,47.06324378210739,0.0002912271927625,1653.6642802220013,138869.97809849904,14.579439163208008,gdn2_tiny_2048,GDN2,2048
7500,3.9069925656318665,3.800348409016927,44.71676150247326,0.0002881064792089,1771.5905989489984,138934.21058898175,14.579439163208008,gdn2_tiny_2048,GDN2,2048
8000,3.860806170225144,3.7534027099609375,42.66601535257361,0.0002845365634631,1889.9172151039968,138464.19793276518,14.579439163208008,gdn2_tiny_2048,GDN2,2048
8500,3.811274777173996,3.714732869466146,41.04762054691931,0.0002805304717606,2008.707939107997,137923.22706483596,14.579439163208008,gdn2_tiny_2048,GDN2,2048
9000,3.77358700799942,3.6804768880208334,39.665305471926544,0.0002761028218956,2127.174087391996,138301.1116451825,14.579439163208008,gdn2_tiny_2048,GDN2,2048
9500,3.739255303144455,3.648158009847005,38.40386132385293,0.0002712697698822,2245.108799343998,138924.3228632128,14.579439163208008,gdn2_tiny_2048,GDN2,2048
10000,3.7210846869945526,3.62007064819336,37.34020574694594,0.000266048951003,2363.6027417099976,138268.6715696714,14.579439163208008,gdn2_tiny_2048,GDN2,2048
10500,3.691623034238815,3.59680658976237,36.481547680641214,0.0002604594154601,2481.8746937709984,138528.1946775485,14.579439163208008,gdn2_tiny_2048,GDN2,2048
11000,3.672359960079193,3.5771339416503904,35.77087238297139,0.0002545215588625,2601.3282416830007,137157.91859166534,14.579439163208008,gdn2_tiny_2048,GDN2,2048
11500,3.641826486587525,3.554386138916016,34.966348897403435,0.0002482570478048,2720.1837336969984,137848.06846006276,14.579439163208008,gdn2_tiny_2048,GDN2,2048
12000,3.628583921909332,3.5368057250976563,34.35699802859389,0.0002416887408087,2840.533655667001,136136.3574800136,14.579439163208008,gdn2_tiny_2048,GDN2,2048
12500,3.6106091289520266,3.5205352783203123,33.802517376839965,0.0002348406049139,2959.3283407670024,137918.62814576196,14.579439163208008,gdn2_tiny_2048,GDN2,2048
13000,3.605571464538574,3.504408772786458,33.26177277270406,0.0002277376282259,3077.9932258890003,138069.4885698984,14.579439163208008,gdn2_tiny_2048,GDN2,2048
13500,3.5775120062828063,3.4906410217285155,32.80697094855924,0.0002204057287361,3196.187351190998,138619.4107206027,14.579439163208008,gdn2_tiny_2048,GDN2,2048
14000,3.574157772302628,3.477520751953125,32.379346050527424,0.0002128716597507,3314.5081451479964,138471.01132497875,14.579439163208008,gdn2_tiny_2048,GDN2,2048
14500,3.548240746259689,3.4639630635579426,31.94331940190259,0.0002051629122704,3433.559704579995,137621.04484955044,14.579439163208008,gdn2_tiny_2048,GDN2,2048
15000,3.544592984199524,3.453827412923177,31.621188338034734,0.0001973076146788,3645.213848547995,77409.30412624977,14.584021091461182,gdn2_tiny_2048,GDN2,2048
15500,3.5316098585128786,3.442928568522136,31.278425180636557,0.0001893344301048,3765.044698833,136726.0597837067,14.584021091461182,gdn2_tiny_2048,GDN2,2048
16000,3.529787908554077,3.4327545166015625,30.961810218485223,0.0001812724518344,3885.2044664579953,136351.79497960268,14.584021091461182,gdn2_tiny_2048,GDN2,2048
16500,3.5189741101264955,3.423297119140625,30.670372367174096,0.000173151097152,4004.893135620994,136888.480042228,14.584021091461182,gdn2_tiny_2048,GDN2,2048
17000,3.5096743426322936,3.416000366210937,30.44739274070443,0.0001649999999999,4124.456301273989,137032.16965290846,14.584021091461182,gdn2_tiny_2048,GDN2,2048
17500,3.49607283616066,3.406865437825521,30.17052449958692,0.0001568489028479,4244.331200575987,136675.81866929593,14.584021091461182,gdn2_tiny_2048,GDN2,2048
18000,3.4956738209724425,3.399055989583333,29.93582697196473,0.0001487275481655,4364.288021418986,136582.4793026448,14.584021091461182,gdn2_tiny_2048,GDN2,2048
18500,3.4836210992336274,3.3916330973307294,29.714439239028422,0.0001406655698951,4484.217945864984,136613.11032825153,14.584021091461182,gdn2_tiny_2048,GDN2,2048
19000,3.470282566547394,3.384071350097656,29.490593559179544,0.0001326923853211,4604.797757289991,135876.80894815366,14.584021091461182,gdn2_tiny_2048,GDN2,2048
19500,3.4677293066978456,3.3784271240234376,29.324610844697474,0.0001248370877295,4725.202261710991,136074.64337640235,14.584021091461182,gdn2_tiny_2048,GDN2,2048
20000,3.4532559535503387,3.3713356018066407,29.117390338226564,0.0001171283402492,4845.108522442984,136640.07116876394,14.584021091461182,gdn2_tiny_2048,GDN2,2048
20500,3.4516712882518767,3.365743509928385,28.955017640857434,0.0001095942712638,4965.603300035982,135972.69796489604,14.584021091461182,gdn2_tiny_2048,GDN2,2048
21000,3.447057871580124,3.3598790486653645,28.785708998756046,0.000102262371774,5086.171485404986,135889.91117230547,14.584021091461182,gdn2_tiny_2048,GDN2,2048
21500,3.4439590449333197,3.3546778361002603,28.6363770975481,9.51593950860163e-05,5206.401490363984,136272.13943464018,14.584021091461182,gdn2_tiny_2048,GDN2,2048
22000,3.424305384874344,3.349649556477865,28.492746795414032,8.831125919129397e-05,5326.114794911984,136860.31023753624,14.584021091461182,gdn2_tiny_2048,GDN2,2048
22500,3.4315034046173096,3.344953918457031,28.35926879767885,8.174295219514667e-05,5446.006266317985,136656.92653414138,14.584021091461182,gdn2_tiny_2048,GDN2,2048
23000,3.4215530433654786,3.3410736083984376,28.24943926583423,7.547844113749268e-05,5566.459284204982,136019.83816935675,14.584021091461182,gdn2_tiny_2048,GDN2,2048
23500,3.4310476422309875,3.33646977742513,28.119682540564558,6.954058453981609e-05,5686.121992487984,136918.1780613882,14.584021091461182,gdn2_tiny_2048,GDN2,2048
24000,3.4268385488986968,3.333124287923177,28.02576562445081,6.395104899690133e-05,5805.679501014987,137038.65363085544,14.584021091461182,gdn2_tiny_2048,GDN2,2048
24500,3.422447938680649,3.329834493001302,27.933718094782936,5.873023011777824e-05,5925.443405194987,136802.48746212915,14.584021091461182,gdn2_tiny_2048,GDN2,2048
25000,3.400816637992859,3.326848856608073,27.850442546554696,5.389717810435639e-05,6044.701155841991,137383.1043358821,14.584021091461182,gdn2_tiny_2048,GDN2,2048
25500,3.3986796522140503,3.3236358642578123,27.7611028883772,4.94695282393046e-05,6163.979991628992,137358.81887091228,14.584021091461182,gdn2_tiny_2048,GDN2,2048
26000,3.406054065465927,3.320977274576823,27.687395528932136,4.546343653681667e-05,6283.2786366589935,137336.01078100872,14.584021091461182,gdn2_tiny_2048,GDN2,2048
26500,3.4086418857574463,3.318726094563802,27.62513632213893,4.189352079106784e-05,6403.54865125299,136226.806451372,14.584021091461182,gdn2_tiny_2048,GDN2,2048
27000,3.407726772069931,3.3159090677897134,27.5474250821941,3.877280723746901e-05,6523.10822430499,137036.28728143856,14.584021091461182,gdn2_tiny_2048,GDN2,2048
27500,3.404677949666977,3.313934834798177,27.493093695819496,3.6112683021346346e-05,6643.441849042989,136154.7949351035,14.584021091461182,gdn2_tiny_2048,GDN2,2048
28000,3.404626317024231,3.3122515360514324,27.446853534578363,3.392285464748298e-05,6763.584075886989,136371.70235968716,14.584021091461182,gdn2_tiny_2048,GDN2,2048
28500,3.40700066113472,3.3106602986653644,27.403213804897018,3.2211312562135625e-05,6883.622909989994,136489.16304819292,14.584021091461182,gdn2_tiny_2048,GDN2,2048
29000,3.401252455472946,3.30923817952474,27.364270867342142,3.0984301996762714e-05,7003.885599743997,136235.103617867,14.584021091461182,gdn2_tiny_2048,GDN2,2048
29500,3.4075963160991667,3.3077290852864585,27.323006747395425,3.0246300179852137e-05,7124.148309093995,136235.08141927875,14.584021091461182,gdn2_tiny_2048,GDN2,2048
30000,3.3967818207740783,3.3067522684733075,27.29633020618688,3e-05,7244.083070396999,136607.60084899276,14.584021091461182,gdn2_tiny_2048,GDN2,2048
500,9.529337038516998,7.760092163085938,2345.120728879702,3.75e-05,132.11947058301303,124008.97405735245,14.825024604797363,cbkc_tiny_2048,CBKC,2048
1000,7.293135150432587,6.905869547526041,998.1160454183884,7.5e-05,264.1665236550034,124076.98330887892,14.825024604797363,cbkc_tiny_2048,CBKC,2048
1500,6.629293798446655,6.338912963867188,566.1805180666087,0.0001125,396.9603802069905,123379.20160926924,14.825024604797363,cbkc_tiny_2048,CBKC,2048
2000,6.182119847774506,5.962490844726562,388.5768042968687,0.00015,530.1869316049851,122978.4891080399,14.825024604797363,cbkc_tiny_2048,CBKC,2048
2500,5.842841953277588,5.631455485026041,279.0680014798573,0.0001874999999999,663.6015903539956,122805.09618379192,14.825024604797363,cbkc_tiny_2048,CBKC,2048
3000,5.553505638599396,5.355550638834635,211.7805588526475,0.000225,796.1263903579966,123629.69043911296,14.825024604797363,cbkc_tiny_2048,CBKC,2048
3500,5.30952872467041,5.130384318033854,169.08208685492485,0.0002625,928.437180606008,123829.658709534,14.825024604797363,cbkc_tiny_2048,CBKC,2048
4000,5.109293514728546,4.958832804361979,142.42745813364928,0.0002999999999999,1060.2678077920282,124280.68006443822,14.825024604797363,cbkc_tiny_2048,CBKC,2048
4500,4.943159773349762,4.808662923177083,122.5676255753878,0.0002997536998201,1192.2742310670146,124115.1725311882,14.825024604797363,cbkc_tiny_2048,CBKC,2048
5000,4.8137378697395325,4.70098876953125,110.05593862977108,0.0002990156980032,1324.0527526670194,124329.82098350851,14.825024604797363,cbkc_tiny_2048,CBKC,2048
5500,4.727525636196137,4.612809244791666,100.76683108518752,0.0002977886874378,1455.9107492780313,124254.88344354017,14.825024604797363,cbkc_tiny_2048,CBKC,2048
6000,4.635792306661606,4.53353525797526,93.087066859145,0.0002960771453525,1587.750705514045,124271.88591196234,14.825024604797363,cbkc_tiny_2048,CBKC,2048
6500,4.580078217029572,4.470950317382813,87.43977908438953,0.0002938873169786,1719.974789060041,123910.8607192621,14.825024604797363,cbkc_tiny_2048,CBKC,2048
7000,4.519433164834976,4.418158976236979,82.94344385796707,0.0002912271927625,1851.9685759850545,124127.05462650197,14.825024604797363,cbkc_tiny_2048,CBKC,2048
